Churned,Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Mobile_App_Usage,Social_Media_Engagement_Score,Email_Open_Rate,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Wishlist_Items,Discount_Usage_Rate,Returns_Rate,Customer_Service_Calls,Product_Reviews_Written,Payment_Method_Diversity,Credit_Balance
0,34.0,4.0,19.0,39.8,17.5,,68.8,24.4,24.7,180.24,36.0,19.2,8.0,78.84,12.0,1.0,6.0,2.0,3994.0
0,51.0,7.8,4.0,20.7,11.0,10.2,21.8,5.4,9.0,125.79,21.0,47.6,2.0,35.3,6.2,7.0,6.0,4.0,2502.0
0,54.0,2.0,15.0,41.0,9.2,27.8,43.4,34.6,15.0,57.7,111.0,30.8,,57.0,5.1,5.0,,1.0,2342.0
0,46.0,1.9,21.0,28.7,9.0,25.9,20.6,23.1,14.0,70.09,9.0,54.4,3.0,65.4,12.5,6.0,,3.0,1509.0
1,,6.7,14.0,28.3,5.9,16.4,22.9,27.0,22.0,103.83,7.0,51.7,5.0,57.2,3.5,6.0,2.0,3.0,938.0
0,10.0,2.3,23.0,43.0,12.0,35.0,30.9,15.6,29.9,159.55,8.0,45.2,7.0,48.35999999999999,1.5,3.0,6.0,1.0,4292.0
0,46.0,0.7,5.0,26.3,8.2,18.1,55.3,22.5,18.2,133.37,28.0,61.1,3.0,34.56,4.4,8.0,1.0,1.0,2711.0
0,36.0,5.7,14.0,27.3,11.5,29.3,56.8,36.6,13.0,122.94,3.0,32.9,,20.1,5.9,2.0,8.0,4.0,2366.0
1,18.0,0.5,0.0,,4.4,1.7,,,4.0,119.64,3.0,81.1,1.0,40.8,8.2,4.0,0.0,1.0,452.0
0,49.0,2.8,23.0,40.9,14.0,30.8,44.2,37.8,18.0,53.65,4.0,53.3,8.0,27.1,19.0,6.0,6.0,3.0,2832.0
0,30.0,6.0,13.0,14.5,4.0,13.8,,6.0,7.0,92.11,13.0,71.0,3.0,35.2,4.0,13.0,1.0,4.0,334.0
0,42.0,1.1,14.0,35.5,9.0,24.8,15.7,28.4,20.8,101.04,1.0,50.5,4.0,88.55999999999999,6.7,1.0,6.0,4.0,1669.0
0,,5.2,20.0,33.5,9.3,26.9,19.5,25.6,14.0,222.88,12.0,48.0,8.0,33.2,9.6,4.0,7.0,2.0,1718.0
0,56.0,2.0,16.0,46.6,17.5,36.3,40.6,23.8,19.0,156.73,,48.8,,67.7,7.2,2.0,6.0,2.0,5013.0
0,36.0,4.7,30.0,51.4,15.0,38.8,35.5,50.6,31.0,100.09,31.0,16.6,11.0,38.7,24.9,2.0,9.0,1.0,3610.0
0,37.0,1.4,8.0,,4.3,13.7,35.4,7.1,10.0,187.37,3.0,64.5,2.0,22.9,,5.0,0.0,2.0,667.0
0,56.0,1.0,8.0,30.3,8.4,21.8,,23.9,10.0,163.61,4.0,74.5,4.0,61.1,1.8,3.0,4.0,4.0,
0,30.0,3.0,27.0,75.6,,53.0,100.0,51.3,33.0,233.04,11.0,0.0,13.0,68.4,2.7,1.0,12.0,3.0,6242.0
0,47.0,1.3,11.0,22.7,5.3,11.6,18.7,21.5,16.0,153.11,22.0,70.0,1.0,34.4,7.1,4.0,2.0,1.0,1872.0
0,,3.6,4.0,,5.9,9.0,0.0,11.4,6.0,83.35,17.0,87.3,2.0,33.0,,5.0,1.0,2.0,234.0
0,25.0,4.6,30.0,60.2,16.9,34.6,52.5,67.6,31.200000000000003,114.69,65.0,14.5,6.0,45.0,13.0,1.0,8.0,4.0,
0,38.0,4.9,7.0,28.4,7.6,9.4,42.0,,12.0,126.88,11.0,67.9,3.0,,5.2,5.0,2.0,4.0,933.0
0,46.0,0.5,8.0,39.1,13.6,,37.5,35.6,23.0,129.73,49.0,43.9,6.0,52.7,4.8,5.0,8.0,1.0,2549.0
0,54.0,9.3,11.0,,8.9,15.5,47.1,25.6,11.7,151.22,8.0,62.1,4.0,90.24,9.0,1.0,4.0,2.0,916.0
0,55.0,2.2,13.0,25.8,10.5,20.7,43.9,4.1,19.5,68.33,9.0,39.7,1.0,59.88,0.4,6.0,3.0,2.0,1457.0
1,,1.8,9.0,6.3,,3.9,25.6,10.0,5.2,119.19,7.0,81.4,1.0,17.4,0.2,6.0,1.0,3.0,
0,26.0,3.3,18.0,23.9,4.9,13.9,,19.1,12.0,125.52,10.0,53.4,2.0,22.2,16.6,9.0,0.0,2.0,1526.0
1,34.0,3.0,7.0,,1.0,8.8,1.9,0.0,7.800000000000001,212.56,6.0,64.6,0.0,9.48,6.6,6.0,0.0,2.0,837.0
0,23.0,1.5,2.0,24.4,6.1,8.0,22.0,14.4,9.0,110.41,6.0,59.6,7.0,46.1,3.9,6.0,1.0,2.0,393.0
1,35.0,2.9,10.0,28.2,7.1,19.0,36.3,27.9,18.2,128.31,8.0,64.8,5.0,78.71999999999998,2.0,8.0,4.0,2.0,1479.0
0,33.0,3.1,19.0,25.3,10.0,19.7,18.6,16.1,15.0,105.32,41.0,66.8,12.0,22.7,5.8,5.0,2.0,5.0,2309.0
0,46.0,1.7,17.0,25.2,7.4,25.9,28.2,25.9,11.0,91.04,16.0,58.9,6.0,57.7,,2.0,5.0,4.0,1808.0
1,,0.6,9.0,19.9,12.2,25.0,33.8,24.9,14.0,38.95,7.0,49.9,2.0,55.1,2.4,5.0,5.0,2.0,1956.0
0,29.0,3.0,0.0,10.4,4.6,16.5,0.0,13.1,6.0,106.91,5.0,56.1,,25.1,10.4,5.0,2.0,1.0,0.0
0,29.0,1.8,24.0,39.2,13.8,23.8,33.5,25.3,16.0,51.69,18.0,54.9,12.0,29.0,1.4,2.0,2.0,2.0,3683.0
0,52.0,1.9,4.0,25.1,5.6,13.6,9.1,12.4,5.0,111.0,1.0,73.8,2.0,86.3,4.2,8.0,1.0,4.0,2119.0
0,24.0,1.1,7.0,23.8,6.3,1.8,10.9,1.1,11.0,121.2,11.0,55.7,,53.1,5.4,6.0,1.0,5.0,202.0
1,40.0,2.7,1.0,13.7,6.4,12.9,1.7,9.3,5.2,155.55,63.0,52.6,2.0,18.12,5.6,7.0,0.0,1.0,654.0
0,36.0,3.2,14.0,,10.7,11.0,38.7,26.1,8.0,169.0,18.0,62.6,5.0,70.6,10.3,4.0,,1.0,1412.0
1,50.0,2.1,5.0,,11.2,13.6,21.3,29.3,14.0,194.82,2.0,64.3,2.0,51.5,4.0,7.0,4.0,3.0,2756.0
0,45.0,4.3,15.0,18.8,8.5,13.3,0.0,0.1,5.0,62.72,21.0,48.1,2.0,54.3,7.1,6.0,0.0,3.0,1810.0
0,39.0,2.4,24.0,35.2,9.7,22.1,31.1,33.5,15.6,89.41,20.0,60.2,,64.67999999999999,3.1,3.0,6.0,3.0,1016.0
0,31.0,1.3,14.0,24.0,8.6,9.6,21.4,4.6,8.0,119.7,29.0,75.9,1.0,24.9,13.5,3.0,0.0,1.0,
1,18.0,0.7,25.0,60.5,18.4,,96.6,41.4,25.0,68.5,8.0,32.5,12.0,13.6,1.8,3.0,8.0,3.0,4927.0
0,40.0,1.8,14.0,33.0,9.2,,23.9,3.3,15.6,153.49,97.0,46.7,4.0,19.2,0.8,7.0,1.0,,1819.0
1,44.0,4.9,15.0,29.6,9.8,19.2,44.4,18.5,15.6,188.75,20.0,59.9,1.0,,4.6,8.0,2.0,2.0,1329.0
0,,4.6,7.0,35.5,11.4,21.0,62.8,25.0,14.0,86.35,26.0,56.6,4.0,72.4,8.9,4.0,2.0,,2477.0
0,23.0,3.9,5.0,17.8,9.1,17.4,,4.4,18.2,115.15,4.0,84.2,5.0,71.88,4.2,9.0,3.0,2.0,
0,41.0,1.3,19.0,31.3,8.5,16.8,34.1,28.3,15.0,74.27,17.0,53.5,11.0,38.9,9.5,11.0,5.0,2.0,4323.0
0,42.0,0.8,3.0,24.2,5.7,9.9,0.0,25.4,10.4,108.68,22.0,67.0,1.0,47.76,18.1,8.0,1.0,1.0,442.0
1,26.0,0.8,4.0,27.1,7.7,16.4,38.8,,12.0,194.14,65.0,63.5,3.0,39.8,15.6,7.0,1.0,3.0,
0,31.0,3.3,20.0,36.0,9.7,25.4,35.5,9.8,18.2,67.88,10.0,45.0,4.0,41.88,10.0,8.0,5.0,4.0,2561.0
1,18.0,1.9,3.0,22.9,7.0,4.6,41.5,13.4,3.0,103.79,53.0,89.8,0.0,42.9,9.1,5.0,1.0,3.0,788.0
0,54.0,2.7,8.0,27.3,8.4,16.8,,,12.0,69.6,12.0,55.1,2.0,60.1,10.7,7.0,4.0,1.0,4407.0
1,22.0,6.0,18.0,36.0,15.2,29.7,,22.5,15.0,79.4,30.0,44.0,8.0,15.0,12.0,3.0,1.0,,2817.0
1,44.0,3.4,2.0,22.9,7.1,8.7,13.7,7.1,12.0,164.72,17.0,52.2,0.0,18.4,4.6,6.0,0.0,4.0,1704.0
0,37.0,1.8,22.0,41.1,5.8,20.9,39.7,16.0,23.4,119.27,75.0,31.2,6.0,99.48,1.8,5.0,3.0,1.0,1880.0
0,53.0,1.3,10.0,43.7,14.5,33.5,72.6,32.4,21.0,159.54,100.0,49.4,12.0,24.1,6.6,5.0,9.0,2.0,3924.0
0,28.0,2.5,5.0,24.7,9.1,18.7,21.3,,10.4,90.59,32.0,69.2,4.0,78.0,2.1,6.0,4.0,2.0,2493.0
0,38.0,3.9,8.0,23.8,10.7,18.3,15.1,15.0,13.0,156.29,69.0,56.7,7.0,37.9,11.0,4.0,3.0,3.0,1242.0
0,18.0,6.3,6.0,27.3,6.9,20.0,27.8,4.8,7.0,158.98,1.0,53.3,3.0,42.5,8.1,3.0,3.0,3.0,853.0
1,18.0,1.5,9.0,28.4,8.6,15.0,18.1,,8.0,49.05,27.0,58.8,2.0,11.5,5.4,4.0,3.0,4.0,783.0
0,45.0,2.8,14.0,,8.2,20.7,19.7,12.8,9.0,123.95,21.0,70.2,3.0,,17.8,7.0,3.0,2.0,2884.0
0,18.0,3.9,5.0,22.2,6.1,6.0,0.0,15.1,14.3,72.41,0.0,66.4,4.0,,8.4,7.0,1.0,1.0,2946.0
1,35.0,2.0,15.0,17.3,6.6,13.9,13.3,0.0,3.9,97.06,12.0,72.0,3.0,32.04,3.6,8.0,0.0,4.0,0.0
0,50.0,1.9,9.0,22.1,10.0,15.5,33.5,17.6,20.8,64.26,36.0,58.7,4.0,51.6,9.4,4.0,2.0,2.0,1329.0
0,46.0,3.0,9.0,26.3,7.9,12.9,40.1,,15.6,106.08,28.0,57.3,3.0,75.0,6.4,7.0,1.0,2.0,0.0
1,30.0,10.0,16.0,7.3,5.9,10.5,12.9,6.8,5.0,102.81,3.0,87.7,2.0,23.6,10.3,4.0,1.0,3.0,2524.0
1,18.0,10.0,20.0,37.4,10.3,21.0,27.2,29.9,16.0,115.8,12.0,59.4,4.0,13.7,7.7,6.0,3.0,4.0,3410.0
0,44.0,1.2,5.0,18.2,4.8,9.5,0.8,19.7,16.900000000000002,110.97,6.0,61.7,1.0,49.8,4.3,7.0,0.0,1.0,1196.0
0,54.0,2.4,15.0,43.3,9.3,,74.9,29.2,22.1,115.33,67.0,48.7,8.0,62.04,4.1,2.0,6.0,2.0,2919.0
0,30.0,1.4,2.0,9.0,2.1,7.1,0.0,7.8,6.0,85.62,1.0,68.6,0.0,62.5,4.6,6.0,1.0,1.0,
0,28.0,3.6,2.0,12.6,5.9,15.5,15.0,0.0,13.0,257.85,8.0,79.4,4.0,15.9,0.2,5.0,3.0,1.0,1668.0
1,31.0,3.5,7.0,10.9,3.4,13.6,,0.0,4.0,91.65,19.0,78.4,2.0,24.9,3.7,5.0,0.0,4.0,0.0
0,44.0,1.0,5.0,16.5,5.4,12.0,2.4,0.0,4.0,91.77,12.0,73.1,1.0,24.5,6.8,6.0,4.0,4.0,1828.0
0,52.0,0.5,24.0,39.9,10.7,32.2,45.0,27.4,19.0,140.51,18.0,70.8,12.0,67.5,13.2,4.0,3.0,2.0,2546.0
1,23.0,1.5,29.0,44.2,9.8,35.0,58.8,31.0,20.0,143.97,,44.2,9.0,50.3,5.0,6.0,8.0,1.0,3236.0
0,20.0,3.4,7.0,17.9,4.3,23.9,23.4,25.2,10.0,125.49,37.0,60.0,2.0,75.7,11.1,8.0,1.0,1.0,1600.0
0,66.0,3.1,11.0,20.2,4.8,8.1,39.4,8.8,13.0,158.73,1.0,81.2,5.0,,0.3,1.0,2.0,1.0,1912.0
0,35.0,0.8,18.0,,9.0,20.0,31.6,41.2,13.0,128.38,17.0,62.6,5.0,5.8,2.2,6.0,1.0,2.0,
1,41.0,4.5,17.0,38.4,8.0,30.9,16.5,31.5,15.0,124.64,7.0,48.1,5.0,56.1,2.0,9.0,8.0,1.0,2386.0
0,29.0,0.2,4.0,27.6,11.3,24.3,47.9,0.7,10.0,130.43,63.0,53.1,5.0,33.1,2.4,6.0,3.0,1.0,1248.0
1,43.0,4.7,1.0,13.5,6.7,0.1,13.1,5.6,5.0,63.04,1.0,81.2,2.0,37.0,4.9,8.0,1.0,3.0,1759.0
0,49.0,5.9,25.0,39.7,12.9,32.7,52.2,33.6,18.0,81.96,91.0,50.6,7.0,60.0,4.9,3.0,5.0,3.0,3941.0
1,41.0,7.0,8.0,11.5,3.6,7.9,11.2,0.7,7.0,167.8,53.0,56.9,2.0,31.4,15.9,5.0,1.0,1.0,1379.0
0,58.0,0.8,6.0,,9.2,18.1,35.6,28.7,8.0,93.07,,63.8,1.0,14.8,,8.0,1.0,2.0,0.0
0,34.0,2.5,3.0,18.2,4.9,13.5,14.6,5.5,10.0,105.64,6.0,70.4,0.0,42.0,7.2,10.0,2.0,2.0,0.0
0,34.0,3.2,19.0,42.8,10.7,27.1,,20.5,13.0,113.66,40.0,49.8,5.0,35.4,,6.0,3.0,2.0,445.0
0,40.0,2.4,15.0,22.9,12.6,30.2,41.8,17.5,15.0,73.15,6.0,37.7,4.0,54.5,5.0,4.0,0.0,1.0,1628.0
0,43.0,3.8,12.0,24.7,6.0,17.7,18.8,11.8,15.0,125.12,20.0,35.7,5.0,36.0,8.7,3.0,3.0,3.0,783.0
0,40.0,4.3,7.0,27.0,8.2,16.9,14.1,8.8,11.7,65.25,16.0,64.9,3.0,15.6,2.6,6.0,3.0,2.0,1093.0
1,22.0,5.6,13.0,36.6,12.2,21.1,51.6,12.5,12.0,84.12,67.0,61.8,5.0,16.5,4.9,7.0,3.0,1.0,2902.0
0,41.0,1.6,23.0,48.2,16.4,22.3,41.6,30.8,19.0,145.25,60.0,23.7,5.0,23.8,8.3,1.0,5.0,2.0,4720.0
0,33.0,3.6,9.0,27.9,6.3,15.2,10.6,17.7,8.0,73.39,8.0,75.4,3.0,33.8,1.9,6.0,0.0,3.0,2816.0
0,31.0,2.3,5.0,9.0,9.2,15.2,9.3,18.4,8.0,157.71,9.0,66.3,3.0,36.7,6.6,5.0,1.0,2.0,664.0
0,38.0,5.1,17.0,44.9,14.1,35.3,41.5,36.8,21.0,69.92,9.0,32.5,9.0,17.7,4.2,2.0,4.0,2.0,2918.0
0,26.0,2.5,12.0,28.3,7.0,13.4,16.6,22.9,20.0,47.45,20.0,71.6,7.0,55.3,10.2,9.0,2.0,2.0,2386.0
0,24.0,5.1,7.0,26.6,7.0,9.6,48.3,7.4,6.0,203.17,14.0,76.1,4.0,30.5,5.6,3.0,,1.0,265.0
0,18.0,3.8,5.0,16.3,7.8,11.6,39.7,14.8,5.0,42.57,20.0,65.8,1.0,40.2,14.6,9.0,1.0,3.0,1646.0
0,58.0,2.4,6.0,24.5,,13.9,38.9,6.0,9.1,127.57,23.0,72.8,3.0,33.84,9.8,7.0,3.0,3.0,836.0
0,44.0,5.0,9.0,25.3,8.4,19.8,37.4,11.7,15.6,95.62,57.0,48.2,5.0,66.84,12.2,5.0,3.0,2.0,1742.0
0,36.0,2.7,19.0,24.4,18.9,34.2,49.9,23.6,17.0,100.69,3.0,39.8,10.0,47.1,8.7,4.0,7.0,3.0,2237.0
0,29.0,4.1,7.0,27.4,6.3,15.8,48.1,3.3,11.0,68.51,3.0,62.4,2.0,67.6,4.3,2.0,,3.0,342.0
0,18.0,0.9,7.0,28.1,11.4,8.6,24.8,,10.4,198.42,,42.9,4.0,32.04,8.6,11.0,1.0,3.0,
0,29.0,3.3,10.0,26.0,9.1,25.2,,16.2,10.4,95.21,86.0,66.5,0.0,34.68,4.7,6.0,,2.0,346.0
1,46.0,1.8,9.0,30.1,10.6,31.2,,26.1,18.0,101.65,68.0,42.6,1.0,40.5,2.8,6.0,4.0,1.0,2030.0
1,49.0,1.5,11.0,15.5,4.7,10.3,30.1,0.6,16.900000000000002,130.76,,62.5,4.0,42.24,12.4,7.0,1.0,5.0,1580.0
0,45.0,6.4,7.0,35.2,9.3,21.8,27.5,13.9,13.0,131.47,,49.4,5.0,46.5,4.9,4.0,3.0,1.0,3645.0
0,,2.3,32.0,51.6,21.7,37.1,42.9,40.1,26.0,131.88,62.0,41.6,13.0,76.3,14.9,3.0,,2.0,4721.0
0,53.0,3.9,13.0,29.9,5.3,21.8,23.2,13.9,9.0,123.24,3.0,59.4,1.0,27.2,5.0,3.0,2.0,1.0,1582.0
0,34.0,7.6,13.0,14.6,,10.3,21.8,29.6,13.0,96.41,34.0,51.6,5.0,27.36,1.3,2.0,1.0,2.0,1508.0
0,51.0,1.4,25.0,33.7,8.1,35.5,63.8,29.7,14.0,247.97,0.0,37.8,7.0,54.5,10.8,4.0,3.0,1.0,1627.0
1,33.0,2.8,4.0,12.3,4.0,2.6,0.0,13.9,5.0,158.45,20.0,96.3,0.0,21.3,2.6,9.0,0.0,2.0,1076.0
0,27.0,0.7,16.0,50.6,18.2,36.0,54.2,16.0,26.0,152.55,136.0,33.5,11.0,,4.1,5.0,2.0,,3748.0
0,25.0,7.6,11.0,14.7,7.4,6.7,14.5,9.6,10.0,139.91,7.0,48.2,7.0,64.1,6.8,5.0,2.0,2.0,2256.0
0,25.0,0.8,1.0,22.5,6.8,18.2,,2.7,16.0,83.65,34.0,73.0,0.0,73.3,5.5,7.0,1.0,3.0,1198.0
1,45.0,1.3,0.0,8.5,4.0,3.2,10.7,4.6,4.0,143.46,25.0,84.2,2.0,54.8,1.9,3.0,0.0,1.0,1050.0
0,29.0,1.5,14.0,29.9,10.0,17.4,,19.1,10.0,141.72,10.0,60.6,7.0,55.9,5.1,4.0,,2.0,327.0
0,25.0,6.8,10.0,11.2,5.6,8.1,0.0,4.1,7.800000000000001,95.28,25.0,59.5,1.0,30.36,0.6,7.0,2.0,2.0,2343.0
0,46.0,1.9,8.0,27.9,9.4,18.3,57.3,34.6,11.0,93.39,2.0,49.1,8.0,23.0,4.4,4.0,2.0,3.0,
0,41.0,0.5,6.0,20.3,,13.8,,16.4,10.0,58.39,1.0,66.8,5.0,32.1,1.9,8.0,2.0,,1662.0
0,49.0,9.1,17.0,25.1,11.2,16.2,20.7,26.4,10.0,193.42,51.0,33.3,4.0,42.3,0.5,7.0,1.0,3.0,3647.0
0,44.0,0.7,25.0,50.2,16.4,40.4,,35.3,19.0,141.33,13.0,34.4,9.0,7.7,13.9,5.0,4.0,3.0,4033.0
1,28.0,4.3,0.0,15.2,4.4,6.0,16.0,3.1,10.0,222.11,63.0,59.3,0.0,41.0,7.5,7.0,1.0,3.0,0.0
0,38.0,2.1,10.0,18.2,3.6,15.7,9.5,4.8,14.3,89.34,3.0,65.8,4.0,16.56,,7.0,1.0,3.0,3101.0
0,39.0,3.1,13.0,27.6,9.5,28.8,13.8,27.4,15.0,123.34,8.0,47.7,3.0,72.5,5.1,11.0,3.0,2.0,1410.0
0,26.0,4.6,22.0,43.7,18.4,29.4,50.1,29.8,19.0,86.54,36.0,34.2,11.0,54.1,3.7,5.0,3.0,1.0,2676.0
0,24.0,3.8,21.0,48.4,,33.2,64.8,33.6,24.0,195.07,10.0,22.2,8.0,59.1,0.3,3.0,8.0,2.0,3449.0
0,29.0,2.1,6.0,26.1,5.6,13.0,12.6,19.3,9.0,86.29,15.0,76.7,1.0,51.4,10.2,7.0,1.0,2.0,1085.0
0,62.0,3.7,13.0,27.2,6.0,7.8,,12.1,6.0,92.52,5.0,52.3,4.0,,8.0,5.0,3.0,2.0,1827.0
1,,3.3,13.0,21.7,6.7,13.6,31.7,22.0,9.1,140.58,40.0,53.3,3.0,40.32,,4.0,1.0,1.0,465.0
0,52.0,2.9,14.0,29.4,11.3,20.0,,18.8,7.0,107.9,67.0,46.1,4.0,37.4,5.1,6.0,1.0,1.0,2857.0
1,32.0,0.6,0.0,8.9,6.9,13.3,,0.0,7.0,157.45,43.0,61.5,1.0,4.1,8.3,7.0,0.0,2.0,
0,48.0,2.4,25.0,46.3,18.8,26.6,87.4,36.7,19.0,127.62,9.0,46.9,6.0,72.3,,4.0,,5.0,4388.0
0,48.0,1.7,9.0,21.6,7.6,13.5,57.8,,16.900000000000002,218.0,5.0,34.8,5.0,64.2,5.5,3.0,4.0,2.0,2430.0
0,49.0,1.2,33.0,50.3,16.3,43.9,84.6,31.9,21.0,121.42,2.0,37.4,7.0,,2.1,1.0,10.0,3.0,2769.0
0,,8.5,5.0,22.8,6.3,24.3,10.1,2.1,6.0,104.04,24.0,59.1,2.0,15.0,6.9,7.0,2.0,2.0,0.0
0,54.0,1.3,17.0,38.8,12.1,26.2,18.3,25.4,22.1,152.64,,49.7,9.0,58.8,,5.0,2.0,2.0,2018.0
0,42.0,2.8,5.0,20.1,5.5,8.7,25.2,16.5,6.0,113.65,5.0,63.6,4.0,44.9,1.0,10.0,3.0,3.0,796.0
0,58.0,4.5,6.0,18.8,,14.8,2.9,24.2,11.0,136.37,26.0,58.2,3.0,14.4,1.8,6.0,1.0,1.0,0.0
0,18.0,2.0,9.0,33.6,10.0,23.2,18.3,32.0,12.0,79.7,8.0,56.8,5.0,,10.7,3.0,2.0,2.0,2295.0
0,42.0,2.1,20.0,30.3,9.4,32.6,52.3,38.8,15.0,155.28,22.0,45.9,8.0,16.7,6.3,4.0,3.0,2.0,2703.0
0,41.0,4.3,15.0,23.5,6.1,17.7,49.2,28.9,8.0,94.19,12.0,57.6,,65.3,6.0,6.0,4.0,1.0,1876.0
1,26.0,2.3,13.0,21.9,2.0,2.6,19.1,0.0,5.0,109.53,12.0,81.7,1.0,42.7,17.5,7.0,0.0,1.0,
0,,2.7,6.0,15.5,9.1,17.4,9.3,10.8,10.0,96.68,39.0,68.5,3.0,,2.9,9.0,0.0,3.0,1276.0
1,20.0,4.2,3.0,,9.8,5.8,8.1,,7.800000000000001,116.47,45.0,63.8,1.0,29.16,0.8,7.0,0.0,2.0,
0,30.0,1.8,19.0,32.0,13.1,27.7,26.5,16.3,20.8,70.31,20.0,41.6,6.0,27.0,3.0,7.0,4.0,1.0,2506.0
1,18.0,2.8,9.0,17.3,6.9,1.8,,3.8,10.4,139.94,,52.4,1.0,12.48,5.5,5.0,1.0,5.0,
0,56.0,3.1,4.0,12.7,3.1,6.0,,,6.0,95.03,18.0,50.6,1.0,9.8,3.3,6.0,2.0,2.0,1120.0
0,35.0,2.2,2.0,23.2,7.5,7.6,12.3,16.7,10.0,64.92,8.0,62.8,2.0,45.1,3.5,6.0,2.0,5.0,2381.0
0,64.0,0.5,0.0,11.2,2.5,15.6,1.4,1.3,5.0,130.88,14.0,56.1,2.0,31.8,2.2,10.0,,1.0,2.0
0,47.0,4.2,22.0,25.7,7.1,22.7,,8.1,19.5,172.76,45.0,57.6,7.0,66.6,9.2,1.0,4.0,1.0,1008.0
0,43.0,5.6,0.0,10.0,5.3,13.5,15.9,10.0,11.7,99.97,,69.0,3.0,,6.1,4.0,3.0,2.0,1702.0
0,30.0,1.7,1.0,22.2,4.5,0.9,16.4,14.8,9.0,82.51,33.0,65.6,2.0,,1.2,8.0,0.0,2.0,2405.0
0,25.0,3.0,14.0,28.5,6.9,17.5,49.2,22.1,14.0,90.03,,35.6,5.0,,,4.0,4.0,3.0,
0,44.0,2.7,8.0,28.8,9.0,20.6,24.9,11.5,15.6,126.86,40.0,51.9,2.0,17.639999999999997,5.7,4.0,,2.0,2374.0
0,37.0,5.5,4.0,9.1,3.6,7.3,15.1,9.5,7.0,118.22,9.0,72.0,4.0,,4.4,6.0,4.0,5.0,1051.0
0,21.0,2.9,18.0,30.0,12.1,24.2,46.6,24.4,23.4,184.59,1.0,67.3,4.0,94.92,4.2,3.0,7.0,5.0,4747.0
0,19.0,1.4,12.0,,9.4,22.1,0.0,2.9,6.0,118.37,21.0,70.3,,57.6,,2.0,1.0,2.0,1827.0
0,26.0,9.4,7.0,30.8,4.2,12.1,23.3,9.6,6.0,118.94,3.0,38.2,2.0,65.4,9.1,7.0,1.0,2.0,2280.0
0,59.0,1.6,13.0,18.8,7.1,10.8,1.5,14.5,8.0,95.44,12.0,66.8,1.0,36.8,3.5,7.0,1.0,1.0,4056.0
0,64.0,1.4,22.0,40.2,13.6,35.3,99.8,49.6,18.0,121.34,29.0,27.1,4.0,,7.4,4.0,9.0,4.0,3338.0
0,40.0,1.0,14.0,20.3,6.7,14.5,19.0,0.0,10.4,128.32,90.0,48.6,3.0,72.12,7.0,8.0,3.0,3.0,2968.0
1,39.0,2.3,1.0,13.9,3.3,8.5,13.3,1.4,6.0,83.41,15.0,85.0,2.0,17.1,1.3,5.0,0.0,1.0,1283.0
1,33.0,3.4,4.0,21.7,,7.9,15.2,28.3,10.0,215.56,,61.3,2.0,69.8,,6.0,1.0,4.0,545.0
1,26.0,1.5,3.0,6.9,,0.0,29.9,15.2,3.0,288.97,99.0,85.9,2.0,65.7,1.0,9.0,0.0,3.0,0.0
0,54.0,3.2,9.0,28.0,9.1,16.7,1.5,37.3,14.0,84.49,25.0,49.9,,20.4,11.7,8.0,4.0,2.0,
0,60.0,0.4,11.0,16.7,7.3,22.0,,17.3,10.0,105.13,38.0,65.2,5.0,28.1,6.5,8.0,0.0,2.0,
1,27.0,3.6,6.0,6.6,5.8,6.7,,0.0,3.0,100.37,54.0,75.6,1.0,49.6,6.4,11.0,,1.0,349.0
0,37.0,1.8,9.0,33.6,5.4,24.1,55.3,46.6,12.0,81.49,34.0,37.5,9.0,39.4,,7.0,2.0,4.0,3701.0
0,32.0,0.8,22.0,26.7,9.1,26.8,36.5,48.9,18.0,99.74,,54.7,7.0,85.2,4.8,5.0,3.0,2.0,2187.0
0,32.0,8.1,1.0,7.1,5.6,0.7,8.6,19.5,4.0,94.78,27.0,61.7,3.0,64.0,6.1,5.0,1.0,2.0,1735.0
0,52.0,0.9,15.0,31.8,9.4,21.3,,35.0,14.0,155.75,3.0,66.2,5.0,10.5,19.0,5.0,3.0,1.0,1935.0
1,22.0,4.2,2.0,19.3,4.3,,23.5,26.9,11.7,93.56,184.0,60.7,,18.84,7.3,4.0,3.0,2.0,
1,43.0,0.4,0.0,,5.0,15.2,0.0,6.8,3.0,103.64,54.0,66.9,0.0,58.6,5.5,6.0,1.0,3.0,1961.0
0,46.0,2.1,26.0,37.2,14.9,22.0,43.9,27.6,23.0,131.21,,28.9,8.0,6.6,5.4,3.0,10.0,3.0,4840.0
0,36.0,4.9,13.0,35.5,13.3,31.1,43.1,35.6,18.0,274.75,0.0,37.9,13.0,95.4,6.8,2.0,3.0,2.0,2058.0
0,48.0,7.5,15.0,21.2,8.8,23.8,,31.0,18.2,101.55,26.0,46.9,6.0,30.24,7.6,7.0,,1.0,2738.0
0,39.0,4.2,8.0,13.9,8.6,,42.4,11.5,10.4,200.02,64.0,65.7,1.0,56.76,5.9,8.0,1.0,1.0,1804.0
0,52.0,1.5,8.0,24.8,7.5,22.3,36.1,10.2,8.0,138.39,4.0,79.1,4.0,32.4,3.1,5.0,2.0,2.0,
1,19.0,1.8,5.0,19.2,8.5,4.9,,6.3,3.0,146.92,77.0,77.0,2.0,77.7,10.8,8.0,2.0,2.0,1254.0
